Submission ID,Respondent ID,Submitted at,Loan Id,"Using a scale from 0 (not likely) to 10 (very likely), how likely are you to recommend MoPhones to friends or family?",What is the main reason for your score?,What is one thing we could do to improve your experience with us?,Are you happy with the quality and performance of your MoPhones device?,Are you happy with the service and support provided by MoPhones?,Have you ever experienced a delay in your payment reflecting in your Mophones account?,Have you ever had difficulty getting assistance from MoPhones customer support when needed?,(If Yes) – Please describe the challenge you faced and how we can improve your experience.,Have you experienced any battery-related issues with your MoPhones device?,Have you used the MoPhones app (MoApp) to manage your account or make payments?,Which communication channel do you prefer when contacting MoPhones for inquiries or support?,Have you ever had your phone lock despite making a payment on time?,Any other Feedback?,nps_score,nps_group,LOAN_ID,REPORTING_DATE,delta_days,ACCOUNT_STATUS,DAYS_PAST_DUE,ARREARS_PROXY,BALANCE,AGE_BAND,INCOME_BAND,GENDER
81yXkvk,xXMeJvr,2025/11/24 16:22,recGxa1I0HPTJ2sWI,8,,,,,,,,,,,,,8,Passive,recGxa1I0HPTJ2sWI,2025/12/30,36,closed,0,600,0,,"50,000–99,999",Male
81yl2d5,pby8OB8,2025/11/24 11:28,recXgBSp5oi36DJqD,10,Quality phones,Extension to atleast 5days,,,,,,,,,,,10,Promoter,recXgBSp5oi36DJqD,2025/12/30,36,current,0,0,33810,,"50,000–99,999",Male
81yl2d5,pby8OB8,2025/11/24 11:28,recXgBSp5oi36DJqD,10,Quality phones,Extension to atleast 5days,,,,,,,,,,,10,Promoter,recXgBSp5oi36DJqD,2025/12/30,36,current,0,0,33810,,"50,000–99,999",Male
81yl5AP,yP2V9jg,2025/11/24 11:37,recLpuWLAeCo8tUcC,10,Its best,Phone battery,,,,,,,,,,,10,Promoter,recLpuWLAeCo8tUcC,2025/12/30,36,arrears,3,0,46740,,"100,000–149,999",Male
81ylg1r,QKePDdl,2025/11/24 11:51,recOA76qFpRqqeGYP,7,"Mophone is the best loan company especially on electronic devices such as mobile phone, just few things to improve.","Improve on customer relationship especially customer care and staffing. Also try not to limit all access on the device. Like on my side, i don't have rights to update my phone to UI7.",,,,,,,,,,,7,Passive,recOA76qFpRqqeGYP,2025/12/30,36,arrears,15,0,14140,,,
81z1Oy5,oZxjr1,2025/04/22 21:24,recpkFVr06I6lhV3L,0,,,No,No,,Yes,,,,,,,0,Detractor,recpkFVr06I6lhV3L,2025/03/30,23,arrears,7,0,47300,,"30,000–49,999",Male
81z1WJr,oZxpoX,2025/04/22 20:03,rec2ZxAdpdl97QGxb,6,,,Yes,Yes,No,"No, I have never looked for customer care",Null,Yes,"Yes, and I am satisfied with the MoApp",Reach Out via a Sales Agent,No,Null,6,Detractor,rec2ZxAdpdl97QGxb,2025/03/30,23,current,0,1140,46740,,"30,000–49,999",Male
81z1WJr,oZxpoX,2025/04/22 20:03,rec2ZxAdpdl97QGxb,6,,,Yes,Yes,No,"No, I have never looked for customer care",Null,Yes,"Yes, and I am satisfied with the MoApp",Reach Out via a Sales Agent,No,Null,6,Detractor,rec2ZxAdpdl97QGxb,2025/03/30,23,current,0,1140,46740,,"30,000–49,999",Male
81z1aBl,2YReYL,2025/04/22 18:05,recnHvb4CGLqVgMn8,10,,,Yes,Yes,No,,,,,,,,10,Promoter,recnHvb4CGLqVgMn8,2025/03/30,23,current,0,0,25800,,"10,000–19,999",Male
81z1oZl,ZAQONy,2025/06/01 13:22,recIXGQq3Ik0Sq2Cx,5,,,No,Yes,No,"No, I have never looked for customer care",1,Yes,"Yes, but I am not satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,The phone battery is wanting. Can't last even half a day. And the phone heats up often lying. I have to stay with a dump cloth to keep it cool.,5,Detractor,recIXGQq3Ik0Sq2Cx,2025/06/30,29,current,0,0,33600,,"100,000–149,999",Female
81zo2dx,x7zW6y,2025/04/22 16:04,recpTCQASRig7Tylw,10,,,Yes,Yes,No,No,,,,,,,10,Promoter,recpTCQASRig7Tylw,2025/03/30,23,current,0,2480,50320,,,
81zo6pr,7YE0RR,2025/04/22 15:40,recTJng0Mj0dJP1kv,1,,,No,No,Yes,Yes,Not satisfied with my phone,Yes,"Yes, but I am not satisfied with the MoApp",MoPhones App,Yes,Not satisfied with my phone,1,Detractor,recTJng0Mj0dJP1kv,2025/03/30,23,arrears,38,0,30120,,,Male
81zoDgA,6YPXjJ,2025/04/22 16:45,recA8DuV3yLD4bP7m,7,,,Yes,Yes,No,"No, I have never looked for customer care",Not applicable,Yes,"Yes, and I am satisfied with the MoApp",Free SMS – 25044,No,Battery drains fast,7,Passive,recA8DuV3yLD4bP7m,2025/03/30,23,current,0,540,22140,,"Below 5,000",
81zoWbz,M2V4Qp,2025/04/22 16:12,recyRMj9xxAynZxRG,1,,,Yes,Yes,,,,,,,,,1,Detractor,recyRMj9xxAynZxRG,2025/03/30,23,current,0,0,46410,,"100,000–149,999",Male
81zoyLA,eGzVjk,2025/04/22 16:20,rectqITkbI5eY5Jb0,10,,,Yes,Yes,No,No,No I have never experienced any challenge,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,None at the moment,10,Promoter,rectqITkbI5eY5Jb0,2025/03/30,23,current,0,7880,39370,,"5,000–9,999",Female
9q1vD6Q,xADdrE,2025/07/07 13:38,recvcjzoQpw9BU7EW,8,,,Yes,No,No,No,No,Yes,"Yes, and I am satisfied with the MoApp",MoPhones App,Yes,Not to restrict other apps from installing,8,Passive,recvcjzoQpw9BU7EW,2025/06/30,7,current,0,850,39100,,"20,000–29,999",Male
9q1vQyE,QbRDOl,2025/07/07 13:36,recjP8zu8L2ZU1PBl,10,,,Yes,No,Yes,No,"I always receive the message showing that I haven't paid the weekly fee on daily basis despite paying as required.
 This trend needs to be sort out.",No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Haven't had any lock but frequently annoying messages that the phone is locked yet it's functioning normally because I pay as required.,10,Promoter,recjP8zu8L2ZU1PBl,2025/06/30,7,arrears,7,0,59100,,"100,000–149,999",Male
9q1vQyE,QbRDOl,2025/07/07 13:36,recjP8zu8L2ZU1PBl,10,,,Yes,No,Yes,No,"I always receive the message showing that I haven't paid the weekly fee on daily basis despite paying as required.
 This trend needs to be sort out.",No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Haven't had any lock but frequently annoying messages that the phone is locked yet it's functioning normally because I pay as required.,10,Promoter,recjP8zu8L2ZU1PBl,2025/06/30,7,arrears,7,0,59100,,"100,000–149,999",Male
9q1vZK4,oqRM2V,2025/07/07 13:28,recLphyte6NpraSnl,5,,,No,Yes,No,No,,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,,5,Detractor,recLphyte6NpraSnl,2025/06/30,7,current,0,4650,65100,,"150,000 and above",Female
9q1vZK4,oqRM2V,2025/07/07 13:28,recLphyte6NpraSnl,5,,,No,Yes,No,No,,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,,5,Detractor,recLphyte6NpraSnl,2025/06/30,7,current,0,4650,65100,,"150,000 and above",Female
9q1vZkK,RAo5PJ,2025/09/29 09:11,recqwtcn3xrVdcVdo,8,,,No,Yes,Yes,Yes,Long call pick ups,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,Phone overheating especially when camera is on,8,Passive,recqwtcn3xrVdcVdo,2025/09/30,1,current,0,0,52920,,"150,000 and above",Male
9q1vgbV,MWagbA,2025/07/07 15:02,recfvHsqbmBnTyWCQ,10,,,Yes,Yes,Yes,No,No,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,,10,Promoter,recfvHsqbmBnTyWCQ,2025/06/30,7,current,0,0,70560,,"150,000 and above",Male
9q1vgbV,MWagbA,2025/07/07 15:02,recfvHsqbmBnTyWCQ,10,,,Yes,Yes,Yes,No,No,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,,10,Promoter,recfvHsqbmBnTyWCQ,2025/06/30,7,current,0,0,70560,,"150,000 and above",Male
9q27Qp1,4WXyLr,2025/08/28 20:48,recYG31YRxJ9US0oL,1,,,,,,,,,,,,,1,Detractor,recYG31YRxJ9US0oL,2025/09/30,33,current,0,0,66270,,"30,000–49,999",Male
9q2ZGZG,E4j2z2,2025/08/28 16:00,recQ1phcMiNo5mwaz,10,,,Yes,Yes,No,No,,,,,,,10,Promoter,recQ1phcMiNo5mwaz,2025/09/30,33,arrears,14,0,45370,,"10,000–19,999",Male
9q41kzG,J91L4bo,2025/10/08 02:27,recNnQh6QIlT5Y6pM,7,Accessibility,Have more interesting offers for customers who successfully clear their credit,,,,,,,,,,,7,Passive,recNnQh6QIlT5Y6pM,2025/09/30,8,closed,0,0,0,,,
9q41y05,Zj9lXR5,2025/10/08 01:16,rec8LX95LiqqhLRiN,8,customer service,,,,,,,,,,,,8,Passive,rec8LX95LiqqhLRiN,2025/09/30,8,default,295,0,48260,,,
9q446j5,jaekb86,2025/10/10 09:58,recN5Yusz635rpXp8,,,,,,,,,,,,,,,Unknown,recN5Yusz635rpXp8,2025/09/30,10,closed,0,0,0,,,
9q4W2W4,5BX2k1b,2025/10/07 15:18,recILX514PjeReYer,3,Never took responsibility,Accountability,,,,,,,,,,,3,Detractor,recILX514PjeReYer,2025/09/30,7,default,536,0,34200,,,
9q4W5zK,WOJ0eDQ,2025/10/07 16:00,recDKCh02HMN3xJon,10,I wanted a good quality phone with a perfect camera,I think everything was good for me,,,,,,,,,,,10,Promoter,recDKCh02HMN3xJon,2025/09/30,7,closed,0,0,0,,,
9q4W9XK,aQOG9jB,2025/10/07 14:18,recIQ9dUZXS4Jh0v3,10,I would literally be more than happy to recommend MoPhones to my friends and family you have good quality phones and I would like them to experience Mophones.,I don't think there is anything I would want you to improve on I'm really enjoying my experience at MoPhones.,,,,,,,,,,,10,Promoter,recIQ9dUZXS4Jh0v3,2025/09/30,7,current,0,1,49979,,,
9q4WOWX,dWbPxNo,2025/10/07 14:54,recgvpqBvXQ6QjNBs,0,How they handle my case,Being considerate,,,,,,,,,,,0,Detractor,recgvpqBvXQ6QjNBs,2025/09/30,7,default,754,0,58240,,,
9q4WdW1,44ajKLA,2025/10/07 14:40,recjGAIWEhUHl6Z63,10,,,,,,,,,,,,,10,Promoter,recjGAIWEhUHl6Z63,2025/09/30,7,closed,0,12500,0,,"50,000–99,999",Female
9q4WdW1,44ajKLA,2025/10/07 14:40,recjGAIWEhUHl6Z63,10,,,,,,,,,,,,,10,Promoter,recjGAIWEhUHl6Z63,2025/09/30,7,closed,0,12500,0,,"50,000–99,999",Female
9q4Wp4E,44ajj4Y,2025/10/07 15:23,recAWUoDILoofKTzL,10,Reliability,For refurbished phones kindly check on their Ac a times they seriously overheat,,,,,,,,,,,10,Promoter,recAWUoDILoofKTzL,2025/09/30,7,closed,0,0,0,,,
9q4Wx4G,D4qeJjE,2025/10/07 15:52,recCOWMvphTOJqA29,8,"The phone kinda good, and the entire service form sales agent 👍",The permission aren't flavoring 😔 the phone can't accept other apps from other phones why do you guys restrict the permissions,,,,,,,,,,,8,Passive,recCOWMvphTOJqA29,2025/12/30,84,current,0,0,37830,,"30,000–49,999",Male
9q4dM2G,WOOWelR,2025/10/07 19:15,recObEKKdlPNVMI8h,7,S pen air not workings,Customer after service,,,,,,,,,,,7,Passive,recObEKKdlPNVMI8h,2025/09/30,7,current,0,0,53550,,"5,000–9,999",
9q4dNyE,44ajDoB,2025/10/07 17:24,recZj1iE8vfTh4g0V,10,Effective,Network after payment may take time,,,,,,,,,,,10,Promoter,recZj1iE8vfTh4g0V,2025/09/30,7,closed,0,0,0,,,
9q4llAY,GxeD9xe,2025/10/08 05:30,recbgBh7pZmmm2eJF,9,Quality of the phones...u won't know if they are refurbished!!,Outreach...work on how to get more clients and interest reduction,,,,,,,,,,,9,Promoter,recbgBh7pZmmm2eJF,2025/09/30,8,closed,0,1980,0,,,
9q5OaDX,VLQEWgj,2025/11/11 06:20,reciGnmEsGd2S3n8h,8,Was good,Allow someone to retake another phone after returning,,,,,,,,,,,8,Passive,reciGnmEsGd2S3n8h,2025/09/30,42,default,278,0,52320,,,Male
9q5OaDX,VLQEWgj,2025/11/11 06:20,reciGnmEsGd2S3n8h,8,Was good,Allow someone to retake another phone after returning,,,,,,,,,,,8,Passive,reciGnmEsGd2S3n8h,2025/09/30,42,default,278,0,52320,,,Male
9q6X7pV,E40GMB,2025/08/19 14:44,recc28Wq3PgM7USsJ,8,,,Yes,Yes,Yes,No,,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,No comments for now all perfect,8,Passive,recc28Wq3PgM7USsJ,2025/09/30,42,current,0,0,28500,,"50,000–99,999",Male
9q6X7pV,E40GMB,2025/08/19 14:44,recc28Wq3PgM7USsJ,8,,,Yes,Yes,Yes,No,,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,No comments for now all perfect,8,Passive,recc28Wq3PgM7USsJ,2025/09/30,42,current,0,0,28500,,"50,000–99,999",Male
9q6XLJY,BPZ1xA,2025/08/19 17:45,recHcm9RR0lLFjSFy,4,,,Yes,Yes,No,Yes,Couldn't get help to set up a secondary esim on my device,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Thanks,4,Detractor,recHcm9RR0lLFjSFy,2025/12/30,133,current,0,0,48600,,"50,000–99,999",Male
9q6XZ15,XZgG4P,2025/08/19 14:37,recrP0da7q6A6c8WV,9,,,Yes,Yes,No,No,No,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,9,Promoter,recrP0da7q6A6c8WV,2025/09/30,42,current,0,20,51900,,"100,000–149,999",Male
9q6XZ15,XZgG4P,2025/08/19 14:37,recrP0da7q6A6c8WV,9,,,Yes,Yes,No,No,No,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,9,Promoter,recrP0da7q6A6c8WV,2025/09/30,42,current,0,20,51900,,"50,000–99,999",Male
9q6XZ15,XZgG4P,2025/08/19 14:37,recrP0da7q6A6c8WV,9,,,Yes,Yes,No,No,No,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,9,Promoter,recrP0da7q6A6c8WV,2025/09/30,42,current,0,20,51900,,"100,000–149,999",Male
9q6XZ15,XZgG4P,2025/08/19 14:37,recrP0da7q6A6c8WV,9,,,Yes,Yes,No,No,No,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,9,Promoter,recrP0da7q6A6c8WV,2025/09/30,42,current,0,20,51900,,"50,000–99,999",Male
9q6gAW4,G2ao6j,2025/08/25 04:47,recIpWICUVUg6vDXF,,,,Yes,,,,,,,,,,,Unknown,recIpWICUVUg6vDXF,2025/09/30,36,current,0,0,23730,,"30,000–49,999",Male
9q6lQ45,Ne81KN,2025/08/21 06:38,recy5XLrW2RY5F942,,,,Yes,Yes,,,,,,,,,,Unknown,recy5XLrW2RY5F942,2025/09/30,40,arrears,38,0,22950,,"10,000–19,999",Female
9q92po5,V7xVQE,2025/05/06 17:07,recV9883dLvSzrE1i,,,,Yes,Yes,,,,,,,,,,Unknown,recV9883dLvSzrE1i,2025/06/30,55,arrears,34,0,77909,,,
9q9659E,r9YQ9o,2025/05/06 14:19,recnskub8CcSkcnrt,8,,,Yes,Yes,No,No,No challenges,Yes,"Yes, and I am satisfied with the MoApp",MoPhones App,No,,8,Passive,recnskub8CcSkcnrt,2025/03/30,37,current,0,1180,49560,,"20,000–29,999",Male
9q968z5,8Dr9XA,2025/05/06 15:03,recopw807ijyfYSt5,6,,,Yes,Yes,Yes,No,When using another phone,Yes,"Yes, and I am satisfied with the MoApp",MoPhones App,Yes,Nop,6,Detractor,recopw807ijyfYSt5,2025/03/30,37,current,0,0,24300,,"30,000–49,999",Male
9q9J8E1,aJz6dv,2025/05/06 11:51,recsVEUVVMKZIgokD,,,,No,,,,,,,,,,,Unknown,recsVEUVVMKZIgokD,2025/03/30,37,arrears,5,0,34500,,"50,000–99,999",
9q9J8E1,aJz6dv,2025/05/06 11:51,recsVEUVVMKZIgokD,,,,No,,,,,,,,,,,Unknown,recsVEUVVMKZIgokD,2025/03/30,37,arrears,5,0,34500,,"50,000–99,999",
9q9Jk4V,904Dap,2025/05/06 11:49,rect5BpHLRHHJ1biS,3,,,Yes,Yes,Yes,No,IMPROVE PAYMENT REFLECTION,Yes,"No, I have never used it",Free SMS – 25044,No,NONE,3,Detractor,rect5BpHLRHHJ1biS,2025/03/30,37,current,0,190,67850,,"5,000–9,999",Male
9q9oxz4,JjgVO7,2025/05/07 09:01,recd85EVPwrKCyKgr,8,,,Yes,No,,,,,,,,,8,Passive,recd85EVPwrKCyKgr,2025/03/30,38,current,0,0,52170,,,
9qDYY8E,W7Do2e,2025/06/12 13:22,rec8Om3bWXus692vX,6,,,Yes,No,No,No,No,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,,6,Detractor,rec8Om3bWXus692vX,2025/06/30,18,arrears,19,0,47740,,"50,000–99,999",Male
9qJEoD5,Mo4E5E,2025/08/12 20:41,recpv9kzkBHSkTPLc,,,,Yes,Yes,,,,,,,,,,Unknown,recpv9kzkBHSkTPLc,2025/09/30,49,current,0,0,66650,,"50,000–99,999",Male
9qJvZ9Q,OONP88,2025/08/12 15:06,reckuBtqPH5hN5i1j,7,,,Yes,Yes,Yes,Yes,"Sometime when am sim toolkit my phone locks itself an demands me to pay for mophones services , it takes me to mophone page , despite the fact i already paid the weekly charges and if i refuse to pay it automatically remoturn off my sim card so i cant make any call or receive a call , so i was asking how to get about it.",No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,work on this lock thing,7,Passive,reckuBtqPH5hN5i1j,2025/06/30,43,current,0,50,14570,,"50,000–99,999",Male
9qJvZ9Q,OONP88,2025/08/12 15:06,reckuBtqPH5hN5i1j,7,,,Yes,Yes,Yes,Yes,"Sometime when am sim toolkit my phone locks itself an demands me to pay for mophones services , it takes me to mophone page , despite the fact i already paid the weekly charges and if i refuse to pay it automatically remoturn off my sim card so i cant make any call or receive a call , so i was asking how to get about it.",No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,work on this lock thing,7,Passive,reckuBtqPH5hN5i1j,2025/06/30,43,current,0,50,14570,,"50,000–99,999",Male
9qJvZME,p82A6P,2025/08/12 15:05,recVyEEoeRMuO3okx,10,,,Yes,Yes,No,No,Mone,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,,10,Promoter,recVyEEoeRMuO3okx,2025/09/30,49,current,0,9600,58600,,"150,000 and above",Male
9qMBvlp,xXXz9dJ,2025/09/28 10:31,recfV4sLLigEDZm77,4,,,No,Yes,No,No,"I visited the customer support shop when I had a camera issue on my phone but it tye same problem has recurred within a month, am worried about the quality of the device I bought",No,"No, I have never used it",Reach Out via a Sales Agent,No,my phone still developing same camera failure issue soon after being rectified by the mophone support. am disappointed,4,Detractor,recfV4sLLigEDZm77,2025/09/30,2,closed,0,0,0,,"50,000–99,999",Male
9qMBvlp,xXXz9dJ,2025/09/28 10:31,recfV4sLLigEDZm77,4,,,No,Yes,No,No,"I visited the customer support shop when I had a camera issue on my phone but it tye same problem has recurred within a month, am worried about the quality of the device I bought",No,"No, I have never used it",Reach Out via a Sales Agent,No,my phone still developing same camera failure issue soon after being rectified by the mophone support. am disappointed,4,Detractor,recfV4sLLigEDZm77,2025/09/30,2,closed,0,0,0,,"30,000–49,999",Male
9qMNkr5,ZjjeoG0,2025/09/28 07:36,rech2BGrg4gW5ap8v,6,,,Yes,Yes,,,,,,,,,6,Detractor,rech2BGrg4gW5ap8v,2025/09/30,2,arrears,1,0,126480,,,
9qP1DG5,BMvKM7,2025/12/05 19:05,recufXiWygvZ27xH9,1,My screen has started blacking out for no reason,Help me,,,,,,,,,,,1,Detractor,recufXiWygvZ27xH9,2025/12/30,25,arrears,11,0,19210,,"30,000–49,999",Male
9qPZMkG,NpXve5G,2025/12/04 19:02,rectCw6eDoKMYn4n1,4,Battery,Battery life span,,,,,,,,,,,4,Detractor,rectCw6eDoKMYn4n1,2025/12/30,26,current,0,1170,51480,,"50,000–99,999",Male
9qQoBr1,7reyqA,2025/06/01 11:56,recCz9I6o8px3ZiVs,9,,,,,,,,,,,,,9,Promoter,recCz9I6o8px3ZiVs,2025/06/30,29,closed,0,10700,0,,,
9qQrypG,Ry644d,2025/06/02 08:02,rec2VmtmTLcFRIqJu,0,,,No,No,Yes,Yes,Closing office early,Yes,"Yes, and I am satisfied with the MoApp",MoPhones App,No,Introduce daily payments.,0,Detractor,rec2VmtmTLcFRIqJu,2025/06/30,28,current,0,0,18980,,,
9qReVB5,ob6LJvM,2025/09/19 14:37,recfCBESrpgeCtYH4,10,,,Yes,Yes,No,No,No,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Not yet,10,Promoter,recfCBESrpgeCtYH4,2025/09/30,11,current,0,0,50760,,"20,000–29,999",Male
9qReaO1,jOARQQ,2025/09/19 13:42,recSksJ6kcJr4GeqI,10,,,Yes,Yes,Yes,Yes,,,,,,,10,Promoter,recSksJ6kcJr4GeqI,2025/09/30,11,current,0,0,21150,,"10,000–19,999",Female
9qRex01,GN0Nqz,2025/09/19 13:45,recQOvXntXmNQe5i2,9,,,Yes,Yes,No,Yes,Wanted to get assistance on getting a dual Sim not a single Sim phone less than 24hrs after getting the phone but couldn't reach the customer service agent,Yes,"Yes, and I am satisfied with the MoApp",Reach Out via a Sales Agent,No,"None at the moment,if any I'll reach out.",9,Promoter,recQOvXntXmNQe5i2,2025/09/30,11,current,0,0,42770,,"30,000–49,999",Female
9qXBlQK,5YrPRZ,2025/04/23 05:15,recQfkgSnxyMdMVmy,10,,,Yes,Yes,Yes,No,,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Do mophons offer cash loans?,10,Promoter,recQfkgSnxyMdMVmy,2025/03/30,24,current,0,0,33840,,"100,000–149,999",Male
9qXG4Z4,GVbAez,2025/04/22 15:54,rec6r5JWy61FR24fB,9,,,Yes,Yes,No,No,,,,,,,9,Promoter,rec6r5JWy61FR24fB,2025/03/30,23,current,0,0,22140,,,
9qXGANV,EG64bq,2025/04/22 16:47,recy2uadFSJdH3O1u,9,,,Yes,Yes,Yes,No,Its great,Yes,"Yes, and I am satisfied with the MoApp",MoPhones App,No,Great,9,Promoter,recy2uadFSJdH3O1u,2025/03/30,23,current,0,0,56880,,,Female
9qXGyA1,oZzJGb,2025/05/06 12:01,recFnQ7HA5bSgEbu7,6,,,Yes,No,No,Yes,You told me I can communicate and pay like a day later then Calling customer care they say no,No,"No, I have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,"When someone communicates he is to pay a day later 
 Kindly see if it is possible",6,Detractor,recFnQ7HA5bSgEbu7,2025/03/30,37,current,0,0,107180,,"50,000–99,999",Male
9qXNaXK,oZgoOO,2025/04/23 01:10,recBZP6lPMrzi393g,6,,,No,Yes,No,No,No,,,,,,6,Detractor,recBZP6lPMrzi393g,2025/03/30,24,current,0,0,19820,,,
9qYL4Z4,Y5460Pq,2025/12/21 11:28,recCGoGXWotHLKAQS,0,Bad,So bad,,,,,,,,,,,0,Detractor,recCGoGXWotHLKAQS,2025/12/30,9,arrears,1,0,41300,,"10,000–19,999",Male
9qYbODp,jalAYz9,2025/12/20 18:48,recZQBxR3nLBtguvZ,3,Gadget failure,Qc,,,,,,,,,,,3,Detractor,recZQBxR3nLBtguvZ,2025/12/30,10,arrears,7,0,38470,,"150,000 and above",Male
9qYbODp,jalAYz9,2025/12/20 18:48,recZQBxR3nLBtguvZ,3,Gadget failure,Qc,,,,,,,,,,,3,Detractor,recZQBxR3nLBtguvZ,2025/12/30,10,arrears,7,0,38470,,"150,000 and above",Male
9qYbODp,jalAYz9,2025/12/20 18:48,recZQBxR3nLBtguvZ,3,Gadget failure,Qc,,,,,,,,,,,3,Detractor,recZQBxR3nLBtguvZ,2025/12/30,10,arrears,7,0,38470,,"150,000 and above",Male
9qYjaA1,Y54b4k6,2025/12/19 11:08,reczbNHdlCyMT7fIN,0,"I recently purchased a phone from Mophones that developed a minor screen issue and was returned for a free replacement. Unfortunately, the replacement screen is clearly low quality, with persistent brightness problems and frequent “unknown part” errors. The screen often adjusts brightness on its own, making the phone difficult to use.
 Worse still, after contacting your team via text to report this issue, I received no response. This lack of communication, combined with the poor repair quality, is unprofessional and disappointing. For these reasons, I cannot recommend Mophones.",Kindly refer to above.,,,,,,,,,,,0,Detractor,reczbNHdlCyMT7fIN,2025/12/30,11,current,0,0,46460,,"30,000–49,999",Male
9qZK711,EoNG1q,2025/08/28 15:00,recMcjUQhkLC6fhTs,10,,,Yes,Yes,No,No,Too expensive,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,"When can we get a repair of the same ,, my screen broke and need repair...
 
 Any direction?",10,Promoter,recMcjUQhkLC6fhTs,2025/09/30,33,closed,0,3900,0,,"150,000 and above",Male
9qZjyJ5,VW4Mla,2025/05/18 08:07,rect0TYvU6fu6linL,10,,,Yes,Yes,No,No,𝑀𝑦 𝑓𝑟𝑜𝑛𝑡 𝑐𝑎𝑚𝑒𝑟𝑎 𝑖𝑠 𝑛𝑜𝑡 𝑤𝑜𝑟𝑘𝑖𝑛𝑔 𝑤𝑒𝑙𝑙,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,𝑀𝑦 𝑓𝑟𝑜𝑛𝑡 𝑐𝑎𝑚𝑒𝑟𝑎,10,Promoter,rect0TYvU6fu6linL,2025/06/30,43,current,0,390,40770,,"50,000–99,999",Male
9qaP1D1,VLjdx6a,2025/11/05 14:07,recy6cccC7E0rhXEH,8,,,,,,,,,,,,,8,Passive,recy6cccC7E0rhXEH,2025/09/30,36,current,0,0,52480,,"150,000 and above",Male
9qaP1D1,VLjdx6a,2025/11/05 14:07,recy6cccC7E0rhXEH,8,,,,,,,,,,,,,8,Passive,recy6cccC7E0rhXEH,2025/09/30,36,current,0,0,52480,,"150,000 and above",Male
